"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 200"
"errors: 266"
"haskell demerits lower: 265"
"seeds: "
"Equal -1490081304084660436, 3562477082869650716"
"Haskell lower 5007765704015912402, -1159170002719085298"
"Equal -5562948896905349945, -4078948625659103011"
"Equal -3931231927148041622, -4179384317515348155"
"Equal 8605952419334545954, -4551919538773966350"
"Equal 5817206113760583155, -8003460253284328509"
"Equal -4165200801368378107, 6521233060032329810"
"Equal -1206126057872411828, 4679445274339255196"
"Equal -445281928767786196, 7968749670229879970"
"Equal -5336375984438474247, 4093371051579916336"
"Equal -7828162485289865974, 5589159590378854220"
"Equal -7049735787720666122, 5230805872125165957"
"Equal -7481429224120068189, 6823958871482552961"
"Equal 7893369418869195463, -6047913298383889873"
"Equal -328093422155557255, -8883742000660099215"
"Equal 1285702814354990639, -6854576047773408444"
"Equal -242649886304633737, 409917509685551487"
"Equal -1607832591879544224, 2121521001441191609"
"Equal 8659015120451471161, -6210944947201700814"
"Equal -9122247475674153355, -6205610017553747836"
"Equal -8360435143356293942, 4515041371340325646"
"Equal 5290855111276327068, 4690141268224223329"
"Equal -7633066616775781874, -7095956763357667863"
"Equal 1061680719965241099, -1847670036711105977"
"Equal -5555021007661516907, -8128069198971547414"
"Equal -9177017578165573420, 1472803239375604740"
"Equal 9182168286672021691, 2473084875159190014"
"Equal -2524571139431103423, -7183780867105359308"
"Equal -5724559008184551440, 3095726598690666032"
"Equal -2846588352786041321, -424443912082379298"
"Equal -3606711595082790894, -4790031315284135920"
"Equal 5448525935832472876, -269406116864284322"
"Equal 3622485716473124068, 3610857357881916377"
"Equal -6772504078901263624, -2740502119368634408"
"Equal -4015366516030634178, -5417571633848517019"
"Equal 538487685365916097, -1275806204770628861"
"Equal 7669886700183140097, -7684105622693265833"
"Equal 6431667553906273428, 14162347650735675"
"Equal -5315702150875462051, 5763132185612155128"
"Equal -1321642541593557116, -6953534091930595724"
"Equal -6803826020823381169, 8262210282524523047"
"Equal 8711007880110878325, 2255095518292898999"
"Equal 3103460176743060115, 5923717957438204019"
"Equal 5990362802616754686, -845668694161315780"
"Equal -435879956103876986, -5488043978113721758"
"Equal 3311468112738076668, 4365218366968426970"
"Equal 6651907666641989271, -8931121659062598673"
"Equal 3747348146570871044, 1552610842986465206"
"Equal -7400219981632200527, -1860870950300214973"
"Equal 5147559373560636480, 1033274942362741377"
"Equal 3308813581491824187, 8590245393805213977"
"Equal -8815526534960902744, 3143849335631247766"
"Equal 8590629400957727997, 4385697879563655188"
"Equal 5074723465075202385, -161192461195969426"
"Equal -1499398961902794973, 4009328740415884948"
"Equal 1956900736209696142, 6704546456090256325"
"Equal 272255697586171616, -6157776528917203760"
"Equal -6287220174305875723, -2531110917999379665"
"Equal 1320724505156762299, -4024283590331850213"
"Equal -4178895851980169069, -7090971109642824871"
"Equal -5912603831792075779, 4442415731392923147"
"Equal -3079368413447420454, -5523285028539659049"
"Equal -5471056610095028189, 7602457408571290588"
"Equal -377293952667741121, -47595977503984792"
"Equal 1095144640269145466, -733003778523090856"
"Equal -8488239741738071948, 5841156965985536419"
"Equal 5578762525669356403, 3109542365435595385"
"Equal -4694264434386797527, 4945788212928025696"
"Haskell lower -684840822269417663, 8165450292340169885"
"Equal -8000068140954999557, -932884302839533801"
"Equal 6759170883905037566, -8464474724970992418"
"Equal -3005421612823694587, -8378267446919863360"
"Equal -2887730262159055311, 6433562414733575239"
"Equal -6819982737830140820, -6579629380390578313"
"Equal -2270533788958190288, 2290458851377113818"
"Equal -7472090013547726296, 3181301801290485039"
"Equal 6937026028043948451, 3507354707000538235"
"Equal 1413382809484396216, -6209704021671866290"
"Equal 6983944769989510752, -4040404909993685456"
"Equal -8965198273936926901, 6916743730391115374"
"Equal -6083591769078568935, 1054358207920700596"
"Equal -568614541595701122, -5848385436782585555"
"Equal 3968981648187000517, 7503468114333317921"
"Equal 434867104940205747, 3758346918932754662"
"Equal -5416177713694484141, 3742032285925105226"
"Equal -7489857472254266531, 3620444883932969653"
"Equal -5482076956335118483, -7048067062844266803"
"Equal 7719675440242495384, 5356130763959864083"
"Equal -8776666734229446634, -6390181227032824874"
"Equal 1797975009897294461, -404009199353059250"
"Equal -6879202213850253775, -8496662823335554104"
"Equal 4662894298894757915, 4301578130954606199"
"Equal -7568508776178144480, -8637025867109091030"
"Equal 6143994029198911212, 4723734696086877120"
"Equal 7512483370687214062, 8552643684158764696"
"Equal 2312101072394109819, -5964737671071993863"
"Equal -8313217462010289393, 955820696554615074"
"Equal -5572524082640863066, -4741904234749045365"
"Equal -7908217298648271630, 589813677677058570"
"Equal 8717656214230226917, -6498124659058249015"
"Equal -3466440189275781925, -4096480230453078305"
"Equal -1899614090239652800, -2742715167153015656"
"Equal 456815682222862153, 708309744264563728"
"Equal -874207411613741398, 1702144801052017144"
"Equal -4387478783583011769, -2635318673522817077"
"Equal 2927968296825254155, -2559703009071774758"
"Equal -8813512370638521735, -1822312057093316966"
"Equal -9145682361367643425, 7692298607849432621"
"Equal -2879330062995224826, -1918192510631185317"
"Equal 6225758031700079335, -8274983176563717477"
"Equal 662851095095346557, -9204768044733136373"
"Equal 4445356122890697625, 8058010702740395966"
"Equal -7462363004476156212, -5923704739253749065"
"Equal 3497174324395567173, 5583232995132471380"
"Equal 4445926630761014682, -4477291166224202028"
"Equal 1241223406057121649, -1175560727063417706"
"Equal -3871367329375859450, -7557854244937023019"
"Equal 1902164925597686403, 5904506554958644098"
"Equal 7516828124441566777, -6714305317400847660"
"Equal 5780714945878481599, 5685690430965499094"
"Equal -1604101569595443104, 5099085204162999542"
"Equal 8340157766950666061, -6509217161570046060"
"Equal 8569072926782329124, 3450143345323636452"
"Equal -1850349837240193816, 8832658982146805339"
"Equal -7978084262635521712, -2860688191017569213"
"Equal -5632921265400841705, -400064860089679943"
"Equal 235842524662255105, 7328436137250080765"
"Equal 1727795208180141963, -4250152237077062729"
"Equal 4517890530784964635, 4020441807149958333"
"Equal 4047661793402264106, 2606280392506541269"
"Equal -9163815970979667793, -821974812705126154"
"Equal 8180385099721676988, -988692456392588982"
"Equal 5364437104023345166, 9061032869036842419"
"Equal -3411357264637130455, -4436396725854571864"
"Equal 7598323078219234107, 7708845083818140879"
"Equal -4019750843900448855, -3546077728981855191"
"Equal 4903131854190593418, -1968621062225410315"
"Equal -514772428705597598, 4948560828540838472"
"Equal -8317308620522580024, -1366053128329156102"
"Equal -5004704180029551645, -6281333974083226557"
"Equal 7196204457739649165, 5413429420415648720"
"Equal -1945643128903378336, 2329604955827185817"
"Equal 8340247978302683992, 1269921653517484383"
"Equal 3983540739580767762, 7108650786363931183"
"Equal -9075830211496797384, 3916237888237992523"
"Equal -8666533089534367402, 7583160340191841659"
"Equal -3115723818556287581, -1583387646914856682"
"Equal -1452346958794495424, -7351850512275204397"
"Equal -3393041122226811488, -4894873977123174593"
"Equal 5040123541329433450, 6918741675639511879"
"Equal -385785178347147186, 5293330044468457485"
"Equal 7675160529300344395, 1263549957963637314"
"Equal 3407279816142608822, 6681551919150302433"
"Equal -1952204350294950394, 7396809706549313768"
"Equal 2026792580202225672, 4661591966390557911"
"Equal -2845601903422888208, -6354569590745144389"
"Equal 5548729471747549088, 1403699870921025019"
"Equal -2564838425024642877, 4107190150354575045"
"Equal 8240113219587870381, -5108331886260071804"
"Equal -5980404465911613495, 441117521421365607"
"Equal -9135065963630508966, 1644687119635119734"
"Equal -5021700520944922990, -101813111806859043"
"Equal 1750977630288996629, -5599210306781429682"
"Equal -6890581166689237725, -3190948084446828167"
"Equal -5574897188064288628, 936389970210787061"
"Equal -4410303925696223362, 9196543636767258484"
"Equal 2103809850065089714, -1312666675133221277"
"Equal -4885199189969493397, 3162109750754170590"
"Equal -424639158216010311, 392925243688579246"
"Equal 6114323528089064687, 189521419112788311"
"Equal 8667866263439963213, -6142701580919073885"
"Equal -717284929328764422, -5330708028378159416"
"Equal 5273894796695309538, -1626446358909298069"
"Equal 8817478366230039388, 1281646150661152874"
"Equal 2873618255758131986, -517448267289165221"
"Equal -128429407492762806, 7249942312770684763"
"Equal 5943104369730689050, 7253240341997364487"
"Equal 5425578687560364425, 2836920192468838797"
"Equal -2992478161555324063, -2720380165956330656"
"Equal 5835921075505751657, 6018109723617816319"
"Equal 7462498402486366920, -2371781791228590695"
"Equal 9002062778638943654, 339626075674418196"
"Equal -2799825033958612074, 7928974506360554602"
"Equal 8831445435744864089, -7428515269405241983"
"Equal -786382882796156780, 5431036441874765473"
"Equal 7753779940246533344, 3979835377263112725"
"Equal 3833296583751797590, -7975851539410733128"
"Equal 317100428135662046, -4939325168908942752"
"Equal -8069552423643869618, 1643905414920281206"
"Equal 3265653913873221379, -1394074471636072803"
"Equal -5446221365334360061, -5134824381155313685"
"Equal -8962518437940646615, 4499797041581280040"
"Equal 337186178252770927, 1889922041910138576"
"Equal 8354101559446728481, 2378579978705730416"
"Equal -7633758837335501291, 6930053491463152182"
"Equal 7186066631515048242, -4167680400989359798"
"Equal 6962636481025270461, 125491135209399816"
"Equal 9135633456879582065, -3156145970543214652"
"Equal 4541101920480152516, -3919171423801555670"
"Equal 5911804049389890071, -2553025846035519625"
"Equal -3243240156604597107, 1898005182746245407"
"Equal 3977197728950094256, 2814861593549243432"
"Haskell lower -5542337589488017620, 3689276197420072747"
"Equal 8857755531008030230, 2495354457177823004"
"Equal 6105191389789780428, -5644587956959610966"
"Equal 2337845011713905745, 1677222133717072212"
"Equal -570650419572160222, -6795058963229145383"
"Equal -3149412016052713310, -3891470054274889418"
"Equal 5096493049072823727, 2905139840920398196"
"Equal 7394455225610835147, -8779204930646318276"
"Haskell lower 2740032536968559730, -3886004591843216953"
"Equal -8606814853825203618, 6957690406596132214"
"Equal 1275115255330061871, 8359969660338127105"
"Equal 1314303780443040076, -7104053806684247755"
"Equal -1912320133173642955, -4911940293017629682"
"Equal 4899811328066066277, 5068083576960267891"
"Equal -8514097423717515289, 5635229039303566432"
"Equal 5934384012885987198, -8568797639129576398"
"Equal -7466044177051590944, 407929532393005735"
"Equal 758092047290958213, 1980450430059899606"
"Equal -7842336512729466048, 5490535821618946431"
"Haskell lower -5639168498709799215, 6891573698526338570"
"Equal 3168894442600000990, 1270047789322723912"
"Equal 1346166521024254595, -3857803988640696540"
"Haskell lower -3922482557920734996, -7724641653554749692"
"Haskell lower -7570209669565555317, -4680430919275014512"
"Equal -2903941327104531344, -5498882953877804541"
"Haskell lower 1717159666810828149, 7263306256524504199"
"Equal 7589219256989982282, -5277355213776059636"
"Equal -9219697313885674441, 5088558144093382358"
"Equal -4044433596690403700, 6259451915237312318"
"Equal -8823310837792537237, 1807179524792033764"
"Equal 1583843101117714875, -5594858524051705684"
"Equal 2239303942050814361, 3554853843115237396"
"Equal 2387215427559591514, -3204704316194709996"
"Equal -7881289274344683618, 2338363073010940434"
"Equal -9183753078481211233, -7435354132375988870"
"Equal 1235862114123737557, -1036919905915777144"
"Equal -2009161306122676632, 64866587865192621"
"Equal 1259180560985792499, -3833594678550127531"
"Equal -4521164492110361900, -4178489967733257503"
"Equal -2841809869959906297, -416862690288651735"
"Equal -3013065626972616698, 2721780506210612136"
"Equal 7591809684611668037, -4772658013382249576"
"Equal 2645650032288120853, 3187551518017865967"
"Equal -4270764542843787546, 2370851823154598514"
"Equal 6524469110689368997, -5286131812632585012"
"Equal -8321173579213222777, -2062913925117042095"
"Equal -4891212085462014598, -2484731298288540130"
"Haskell lower -2430268712986562308, 7254272523856057770"
"Equal 4752805907372933173, 6293647012677650183"
"Equal 843671838007663684, -6079633462708426889"
"Equal -2662306591680821139, 5307215770273493574"
"Equal -4372736975328098716, 7569989434091558698"
"Equal 4077252153605562913, -9124085372423694796"
"Equal -7544652700666872986, -6460726529376400451"
"Equal 7150599218424882937, 6451788588367315014"
"Equal 2083236201811234539, 6034487449371431456"
"Equal 6402671778669818240, 7845922093226740580"
"Equal -7261338661240657792, -6164408027227420824"
"Equal 9124225070443814935, 5712030670694927399"
"Equal 7824858175138319562, -4473541422064707324"
"Equal -7010947288120311453, 5074234149894379280"
"Equal 6528059848594037156, 6169951391666748785"
"Equal 6011973046096094518, 5836128529908895308"
"Equal -2759354692526001217, 8779561831931841258"
"Equal -5995754786380226909, -8357560818350947573"
"Equal 2313666420015416985, 6237994098414640268"
"Equal 8057770899370643405, 5673457335030725239"
"Equal 628911621398856283, -815446435889791779"
"Equal -7717790035836606549, 490055981086930971"
"Equal -7406591911680452725, 7746309137212332649"
"Equal -5309928366561896996, 3662914831680587907"
"Equal 330112229238459144, -5633597982895501733"
"Equal -873318161607078810, 6039307039491191860"
"Equal 76643687371082841, 5725666848657143775"
"Equal 4614031813120530355, 1685149054858391147"
"Equal 6879576956184207068, 2931087337313040502"
"Equal 1083122756867419875, 6119305005788194837"
"Equal -7558648890363870435, 3313358077101444674"
"Equal 6981869949175421546, 4039557633647658267"
"Equal 6366343072754103652, -8667896776958386907"
"Haskell lower -3879188728881890610, 742835016718361217"
"Equal 5429450916253455830, -7947881954138471104"
"Equal 3440504062555514065, 1454814398080222233"
"Equal -1681566558311666340, -4295780107027383129"
"Equal 608489575942178585, -3595723374716625739"
"Equal 7342292791615400932, 1565317402921682864"
"Equal 7499587743273576941, -8059759507678447282"
"Equal -591993441441924808, 7145458530787054780"
"Equal -8695181994250310909, -3153115206936564186"
"Equal -8958512008964953481, 8938075345678369502"
"Equal 7889790922150640019, -3074753153354816482"
