"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 50"
"errors: 60"
"haskell demerits lower: 60"
"seeds: "
"Equal -3478648829764762645, 3814550273323748965"
"Equal 5323958452009116029, 5687889174519533004"
"Equal -1066112637702001307, 9050287966914543845"
"Equal 1959411205143129488, 4118851073645524822"
"Equal -7094913902904139894, -1782849114614592830"
"Equal -3980037335744304346, -2161059367120187258"
"Equal 3235402011109709898, 6104147386017881945"
"Equal -2764325514362875531, 5675413005066311550"
"Equal 3413341744924178426, 3415930665774725007"
"Equal -4784206642430758316, 3678720695948386844"
"Equal -1706933163720343798, 6000496699851326519"
"Equal 6114629861615278914, 2048816717394681588"
"Equal -5317146749984421406, 3309096529403629800"
"Equal 1883740071328367067, -5047064056674817270"
"Equal 326451150584072647, -3886256528869450787"
"Equal 2068750073527241045, 6688968069248754229"
"Equal 4736354988251200716, -4238590703534611089"
"Equal 5515812673325263888, 7825227192482946865"
"Equal 5667499426021542469, 311850016388841098"
"Equal -3282314689002712369, -4702541700871351047"
"Equal 6833523028194359504, -4225171380631250296"
"Equal -2489364510632917906, 1567140799994204227"
"Equal -7445884160432613187, 865289668052981529"
"Equal 8347823206376680737, 384401537132466899"
"Equal -3207160679762650202, 3081883693727606340"
"Equal 4736792580353534076, 6517829804353936501"
"Equal -6810804003058682673, -1188417709461942167"
"Equal -8183738109059569035, -2464362717385790903"
"Equal 2475791725807712221, -2870052733470866677"
"Equal -5228257426062464611, 1110965888881208843"
"Equal -5314255065397237150, -328612136972656520"
"Equal -8948872274429129282, 5561445293471331732"
"Equal -4157672530773382240, 7889601082080290080"
"Equal -1341290037481440874, -586365925282050478"
"Equal 9050484810357107243, 1756540051399202234"
"Equal -1648594150918144799, 8904361627773826933"
"Equal 5641347553409431603, -1080783702511461292"
"Equal 6712861478929498122, 1592115020615589135"
"Equal 8512798998155955782, 6317738393477964933"
"Equal -4958056557497480832, 250407533680386578"
"Equal 6198909888283537894, 1990819147356065780"
"Equal -2068292283072238955, 6756211348591420448"
"Equal -6780679154188404001, -204237923449448491"
"Equal -8880136634829617745, -4539427883014593639"
"Equal -8687197421558590419, 6869299255796606970"
"Equal 3231009659267610238, 7430068448824337500"
"Equal -5323302726520328117, 7201776042901948935"
"Equal 3414343373290998477, 6037907686816278229"
"Equal -7443515339710597545, -8952413228168281795"
"Equal 3077848060254910788, 9216748375846823251"
"Equal -2186444329869466494, -8168501653971718553"
"Equal 995850903829468983, -6242631514125605753"
"Equal 8435075647271885919, -351328082414681438"
"Equal 6993810399061022279, -8151420052477197929"
"Equal 5473080477079300904, 5261630493880196236"
"Equal 2001512798766844869, 2820684982593654735"
"Equal -7664453428564815380, -2949455139590818677"
"Equal -3362016069838848864, 7112407859721152597"
"Equal -475335544679461017, -621882019005225068"
"Equal 8432433541861142734, 4921580719224577285"
"Equal -25329092143313670, 7148168344186557325"
"Equal -3459514617843157709, 4998232625729187230"
"Equal 9170301140565958292, -7622001409710306167"
"Equal -6208290246507586356, 6582458729026158306"
"Equal -8256839233287241338, 6981895629539691598"
"Equal -9091278642953117364, -1291849558400890562"
"Equal -4646712554975833294, -6582279040910918639"
"Equal -7975557348735146513, -5023079211073103187"
"Equal 2613316557231159972, -4106131243300122572"
"Equal 5478506807893429412, 8831411620363966298"
"Equal -1316492408601495996, 1736501432104013802"
"Equal -3561821330612048125, -2064422836967602834"
"Equal -7573728466597281265, -3524723893353239947"
"Equal -7423258569805080652, 9090237910195225884"
"Equal 6878210776433274698, -8856039087910916992"
"Equal 1470425406492832816, -2744823303087622375"
"Equal 5413705291930375406, -4523040148421207388"
"Equal 1916997206790620924, -4308649629584723515"
"Equal -1354109760556635953, 5119319556875512876"
"Equal 7302801629552379551, 8245385163404832566"
"Equal -7221046941765275451, -4093925184748995977"
"Equal 3777223502503097895, -2885110322716268207"
"Equal -2832269149318092684, -315155046780870233"
"Equal -2846793524976013386, 2213895093276468189"
"Equal -8779498545373694680, -8456455946186820577"
"Equal -4608759226506929751, 6476552805526989785"
"Equal -994206058493588679, -4426216699058439097"
"Equal -1647672975430707290, -8308074659736415176"
"Equal 1748469512351628387, 656927349680127023"
"Equal 5147903305920048769, 1942209547094115176"
"Equal 332319985045721639, 382703952887730259"
"Equal -6366336397926318649, 3445721642060660560"
"Equal 4352721449674729156, -5840392979954547852"
"Equal 384131401414307830, -3872657233515719486"
"Equal 3699281465579738637, -8474456568956298415"
"Equal 7488537678576513181, 4669496601918915360"
"Equal 1019372921206519333, 3926775554372396058"
"Equal 8052121657449489614, -5535854896132270109"
"Equal 5794024425744580560, 236152543182754815"
"Equal -1354409261214814320, -7269718823419749361"
"Equal -5774285464341378376, 2035463675946457754"
"Equal 7034774541006909270, -784021162231519652"
"Equal -3052450717211999651, 1484388043306948020"
"Equal 5207024667802582960, -912322002718852333"
"Equal -3927354108122457413, 6264988190561693422"
"Equal 2939886852290385669, 5332346398467097190"
"Equal -3497655648981810490, 3449496634758503119"
"Equal 119825361374166439, -5254608304864476998"
"Equal 1743509176388080380, 5081360647555900313"
"Equal 8040629389993091588, 7268785612455757853"
"Equal -6324052258957558901, 7081234053614999856"
"Equal 2132955887971341548, 7731136837938775574"
"Equal 4510682764107633089, -7158625301361368049"
"Equal -8253077267083241999, 3668829309651010181"
"Equal 2769241903199979915, 7366176661393538239"
"Equal -584079430401341795, 5888492989365372845"
"Equal -1947241500169555694, 3231643463913141698"
"Equal 3618410055662993475, 730231073023673466"
"Equal -7859529055200122730, -7249725988442565223"
"Equal -3012522616580844542, 7223728368762268188"
"Equal -1631255723037429824, 6521511043955252115"
"Equal 1644325814722983721, -4195219483575005845"
"Equal 593180116024414370, 8026884198622079931"
"Equal -1616940412479828739, 5620412720423379974"
"Equal -7396487489626861692, -4428083796648829309"
"Equal -2139046036456351779, -5348719012499975462"
"Equal 2009623529528486483, -7676988543638526763"
"Equal 8182515734713834588, 5729211228028145794"
"Equal -6963941172816375248, 7870873637303760730"
"Equal -6438220385309896446, -3117833687108540735"
"Equal -8801482394016651760, 7555329276831833"
"Equal -8726691770364469191, -659973288169357518"
"Equal 3813810232434975087, 950077509475051082"
"Equal -6592053060330126706, 777522174367145547"
"Equal 6137614192670447550, -5678622402930991135"
"Equal 869307700559567213, -506278510954229624"
"Equal 1551164694463293602, -7782054802875480439"
"Equal -4520692308939283068, 1776749900087612607"
"Equal 794665052338247925, 6270824989701143610"
"Equal -353308890750801191, 722724051825564820"
"Equal 2308530980748635490, 2704061576330154611"
"Equal 2118831453361583675, -3888949349934129297"
"Equal -7631982672263189790, -3765795928664190332"
"Equal -8036217210180522902, -5262809459826872611"
"Equal -6751459506869397055, -1131106192472290528"
"Equal -3919993973738675206, -4775172787971500956"
"Equal 2428519674157764473, 7505885938553920698"
"Equal 494291785081212978, 3039983310656385504"
"Equal -7764791315883305407, -7633383930005309674"
"Equal 6089283506612251684, 6306125186346872483"
"Equal -4536477674759354225, 7259709873993657825"
"Equal 8126969385233104476, 3658964604700172233"
"Equal -6918732723244024840, -2532762381266553405"
"Equal -3363398358547005031, -8918727502195207111"
"Equal 8757008527598214594, -8462419537030711300"
"Equal -7517171899306664568, -9153418889998829964"
"Equal 5570094565532682301, -7205189548063380077"
"Equal -5287384497091584757, 1272887012787733437"
"Equal 932594250751211804, -1264268861087574481"
"Equal -6110238602014347442, 4714487949010447122"
"Equal 3322419665561991514, -1411977615479098346"
"Equal 7206961782467706120, 5329894447281909686"
"Equal -8280509590596227389, 5436886077132355801"
"Equal 4856897760236179074, -7359279436157947131"
"Equal 2161106623535924306, -6128064531682081333"
"Equal -4869398573897906052, -2803961351782274659"
"Equal -903610882393180064, 5776475810077145961"
"Equal -3524844955632614015, 6555865557178597866"
"Equal 1614695542582113934, 69635759620003953"
"Equal -4411683409780783924, 7965136710917323536"
"Equal 6333574097152737369, -6587520140827279440"
"Equal -6134160490939217430, -8089514088954230810"
"Equal 9019266132708916530, 4508888652098217056"
"Equal 3583529090358965004, -9185804509124735011"
"Equal 7774427501015387623, 8400055391724536003"
"Equal 1114553541423545663, -6172040045884129233"
"Equal 5221244222247275128, -4454708684539127289"
"Equal 1159356834585737359, -6160927683836769504"
"Equal -8745582132356809777, -4364327549248554623"
"Equal -120949642222128821, 1306350042279397846"
"Equal -361124268937581697, -6241719228954066037"
"Equal 1144498641151748635, 2296330282437909055"
"Equal 3395514899225514007, -8264363895438367802"
"Equal 8231243405366742540, 4331212746314579165"
"Equal 6353148507006707394, 5353623111514864876"
"Equal 3656850689837125866, -4067728174180209580"
"Equal 1616288960663349405, 4116648518955308628"
"Equal -6874694221298289428, 1623316960028043399"
"Equal 1062923664000902932, -6017559005497955856"
"Equal 8576489034028455019, -2565264873444286508"
"Equal -8436091546038921886, -1323412369934145014"
"Equal 8930334151058705011, 1942257754463312844"
"Equal 3486585161734132536, -4610240659989811702"
"Equal 3920969306179569169, 3974088805423342336"
"Equal -8620261482904263040, 1806547312376301642"
"Equal 2807831569227248390, -1901758104860355904"
"Equal 4873376886227802603, 4238303379157285644"
"Equal -1353227039523059681, -8341024844237492245"
"Equal -8370600337242024148, 5200515654583525453"
"Equal -4473979920834743023, -7711002141715346005"
"Equal -211514722234519271, 7306775127555348058"
"Equal 4092177762545098611, -588254176826896414"
"Equal 7643278264300960685, 1679636420151698233"
"Equal 482605233392700121, 697765810564834357"
"Equal -2205308759417486619, -1590682091782295363"
"Equal -6877793150552752165, 1046714605643090859"
"Equal -65034959537542222, 543564957367454023"
"Equal 778986905369375484, -3511548130019838019"
"Equal -7697741185621095075, 3732544143996757023"
"Equal -3658709801617700800, -5487602022159236033"
"Equal 1837777172640367018, 677727358748671083"
"Equal 3328817661242259689, -9163166555650399015"
"Equal -3954391348869286150, 823393009998225999"
"Equal 507677821889672561, 250646264206770389"
"Equal -1058091196512104757, 183828322599012041"
"Equal 8922604951071516762, -1059747439106429222"
"Equal -6505494139940984391, -3120917896602950686"
"Equal 358290824696510867, 8916926171703214430"
"Equal -8758270680919114212, 702975173285904927"
"Equal -8400910685062137503, -8271148721291243490"
"Equal -1615369690444519835, 4699566893841698995"
"Equal 4838664847578315237, 7091430675378681511"
"Equal 5562708908252884634, -5215828850434174283"
"Equal 5682992035806132371, -6174291517467589889"
"Equal -8555122682963438423, 6135079852233318766"
"Equal -5940549310852314960, 356937959670257023"
"Equal 2252484339732065420, 6769924756523006484"
"Equal 1998763017743046812, 1597725988259645299"
"Equal -5903682905341361982, 6276398081985934145"
"Equal 7631997847537052655, 3019765789220433068"
"Equal 7003357745907057216, -308605787588706809"
"Equal 9046077654238270960, -6364082919508797350"
"Equal 8392227120747836894, -5804651620115500807"
"Equal 7150569723746092561, -5402023278459632801"
"Equal 6057148892004352442, 2496961454001916858"
"Equal -1012102870409316182, 8442936439338803087"
"Equal -550408551807026499, 4284161658756005384"
"Equal 2201245886821816289, 1496803884964023544"
"Equal -646197845710816049, -5250164775362515716"
"Equal -1712448662723582856, 6129620126902126435"
"Equal -6232588838093375196, -170751633629575685"
"Equal -1488897512432798172, 7159715152765986190"
"Equal -3073909643182062409, -5952226331594212085"
"Equal 1536708530732730787, -5938778259683091218"
"Equal -725643520548420181, -9111482481059910489"
"Equal 2604169667935550668, 8613585823233561271"
"Equal -6847091422944438462, 9131168856223755960"
"Equal 85489687676146071, 4648818315884799571"
"Equal -5520062932318493381, 8670964957401983273"
"Equal 3181588311162997296, 3188530452638932627"
"Equal -2052263989327508712, -7300078697391251273"
"Equal -4431523448726813491, -4792564646412797392"
"Equal -4731294302183488408, 2471664994836928590"
"Equal 6180709573951863389, 2139850150467958964"
"Equal -7394441154057176846, 7183554574005659144"
"Equal -3645248287014858143, -1228284717220519019"
"Equal -8553987015325314647, 2905733383217534093"
"Equal 1075258347020261447, 6026356964031232351"
"Equal -3919668478213465765, 2464284375804893079"
"Equal 8420792357289530500, 5407367200206382190"
"Equal -7870454313735257223, 1982261479650515063"
"Equal 5162022368041108280, 5998901976526242169"
"Equal -5268347409678209453, 9056222561579191444"
"Equal -8352638908238796493, 5636846635595499494"
"Equal -919432295432638745, 6135010611766453719"
"Equal 3436690655424448406, 6230481961227531960"
"Equal 542416208318030316, 401030757063385266"
"Haskell lower -4065716983888733444, 6290497808137123212"
"Equal -9042808858621911790, -251402834768110593"
"Equal 6545849886045503701, 422762790138751171"
"Equal 3303915038126117174, 136167315953690138"
"Equal 5389686737147131195, -5135046877345405696"
"Equal 8509875017977084501, -3867490508176967161"
"Equal 8453289515095916867, 8327301493319402352"
"Equal 4150913886139139959, -8133288385760042311"
"Equal 1807236622231430747, 6864238890714893010"
"Equal -5366315884273965441, 1577322316393157251"
"Equal -5818367243112149266, 170397140253227254"
"Equal 781409525681224595, 5042404056023464242"
"Equal 8841574221581718502, -578681431327837291"
"Equal 5730373561037540315, -8341596425216330395"
"Equal 7472910595027476507, 5193582083287649165"
"Equal 4519836234802650754, 7423319711188914172"
"Equal -4450954101288195124, -3439182777155613437"
"Equal -3058085458122544574, -5453243966021911493"
"Equal 7611753576346883438, -3193043315467427288"
"Equal 5694711871121551494, -4170592989282251061"
"Equal 9220316987036144690, -1105063869927093237"
"Equal 1376070941798436611, 6708165260962608162"
"Equal -5927588178610764588, -8608682226469470220"
"Equal 8534500231195307612, 8202576140228035755"
"Equal -6682945310631260392, -8281028074182847974"
"Equal -9095184313082691155, 1737455158750081203"
"Equal 3154941012766839068, -4720111453044101431"
"Equal 2352129032070906558, 8082348348531302781"
"Equal 2153572469361267486, 2156098801690493213"
